-700, 125, 329
-589, 100, 302
-589, 100, 302
-481, 67, 292
-379, 40, 267
-306, 38, 217
-244, 42, 146
-210, 22, 77
-,-,-
-1266, 327, 684
-1276, 363, 709
-1293, 382, 734
-1323, 397, 737
-1386, 384, 751
-1446, 348, 819
-1449, 374, 879
-1418, 398, 964
-1389, 417, 1020
-1352, 418, 969
-1295, 424, 878
-1267, 394, 799
-1238, 372, 733
-1209, 337, 654
-1209, 337, 654
-1159, 300, 595
-1104, 289, 546
-1058, 266, 532
-1019, 238, 501
-946, 217, 416
-860, 169, 367
-780, 138, 382
-697, 180, 353
-580, 207, 312
-496, 192, 295
-496, 192, 295
-487, 141, 320
-478, 120, 331
-447, 101, 300
-402, 93, 252
-372, 67, 204
-,-,-
-1196, 423, 420
-1266, 423, 478
-1266, 423, 478
-1331, 423, 564
-1371, 494, 658
-1400, 567, 760
-1422, 631, 853
-1440, 643, 922
-1476, 591, 977
-1485, 522, 1027
-1465, 497, 1041
-1411, 472, 1029
-1321, 447, 989
-1227, 426, 915
-1140, 403, 811
-1066, 387, 702
-999, 363, 610
-963, 332, 531
-945, 299, 469
-945, 299, 469
-928, 283, 433
-906, 258, 397
-887, 230, 346
-864, 218, 265
-855, 161, 196
-835, 114, 175
-766, 98, 182
-690, 101, 185
-690, 101, 185
-611, 120, 196
-559, 77, 244
-511, 51, 257
-437, 65, 261
-353, 104, 258
-312, 99, 252
-,-,-
-1504, 333, 414
-1558, 318, 513
-1594, 321, 580
-1595, 339, 631
-1621, 325, 697
-1634, 306, 770
-1576, 308, 822
-1473, 353, 840
-1383, 370, 826
-1325, 339, 802
-1291, 316, 757
-1242, 289, 659
-1190, 275, 554
-1163, 258, 502
-1163, 258, 502
-1122, 264, 486
-1078, 266, 471
-1020, 290, 442
-982, 299, 390
-961, 261, 376
-931, 214, 367
-864, 191, 352
-790, 175, 316
-755, 136, 278
-712, 105, 273
-712, 105, 273
-628, 108, 267
-559, 111, 247
-509, 100, 213
-491, 78, 163
-467, 79, 94
-415, 104, 53
-415, 104, 53
-,-,-
-1453, 228, 317
-1568, 248, 414
-1589, 312, 523
-1608, 375, 646
-1634, 352, 806
-1627, 352, 907
-1574, 356, 923
-1510, 351, 900
-1447, 317, 836
-1362, 294, 754
-1282, 283, 689
-1221, 268, 645
-1156, 282, 592
-1156, 282, 592
-1108, 263, 541
-1068, 215, 495
-1029, 208, 440
-966, 212, 394
-884, 218, 328
-831, 212, 294
-786, 215, 283
-722, 202, 283
-677, 168, 268
-661, 123, 230
-661, 123, 230
-642, 86, 157
-587, 60, 106
-505, 53, 87
-,-,-
-1241, 131, 243
-1221, 166, 304
-1258, 135, 385
-1333, 116, 439
-1418, 137, 491
-1502, 166, 556
-1502, 166, 556
-1578, 186, 622
-1630, 214, 702
-1672, 228, 725
-1720, 188, 735
-1726, 150, 768
-1644, 153, 778
-1491, 148, 744
-1334, 143, 696
-1191, 153, 630
-1055, 173, 618
-954, 177, 637
-900, 167, 592
-871, 144, 482
-831, 133, 390
-831, 133, 390
-804, 92, 366
-756, 59, 368
-668, 75, 325
-564, 96, 259
-469, 88, 179
-469, 88, 179
-,-,-
-1201, 310, 502
-1255, 298, 522
-1376, 219, 597
-1537, 179, 601
-1537, 179, 601
-1648, 179, 593
-1694, 177, 650
-1685, 179, 715
-1639, 198, 803
-1578, 187, 866
-1487, 165, 881
-1375, 183, 814
-1234, 226, 735
-1113, 241, 687
-1030, 206, 646
-969, 185, 606
-924, 174, 592
-880, 209, 589
-838, 236, 576
-838, 236, 576
-832, 211, 574
-819, 181, 540
-779, 173, 458
-719, 166, 363
-649, 161, 266
-596, 143, 206
-,-,-
-1318, 165, 556
-1399, 146, 556
-1443, 97, 600
-1454, 105, 648
-1446, 135, 715
-1448, 136, 798
-1428, 167, 824
-1392, 190, 837
-1355, 194, 844
-1316, 177, 840
-1263, 171, 771
-1263, 171, 771
-1215, 173, 701
-1182, 148, 649
-1146, 135, 602
-1104, 145, 548
-1062, 128, 521
-996, 151, 486
-917, 184, 424
-855, 181, 392
-802, 173, 359
-756, 149, 297
-698, 120, 232
-698, 120, 232
-618, 119, 207
-553, 130, 198
-517, 119, 184
-486, 91, 172
-463, 83, 138
-446, 95, 100
-,-,-
-1417, 222, 679
-1435, 212, 710
-1434, 240, 711
-1424, 243, 712
-1404, 246, 722
-1406, 231, 745
-1399, 229, 765
-1356, 263, 781
-1307, 267, 774
-1266, 260, 726
-1242, 242, 643
-1222, 201, 572
-1179, 205, 511
-1140, 202, 451
-1123, 190, 387
-1094, 191, 358
-1040, 187, 393
-1040, 187, 393
-988, 188, 436
-926, 204, 402
-837, 202, 366
-744, 170, 349
-656, 136, 333
-575, 91, 318
-504, 62, 262
-504, 62, 262
-428, 38, 208
-343, 42, 180
-292, 51, 167
-,-,-
-1206, 259, 472
-1335, 219, 505
-1391, 135, 485
-1396, 163, 499
-1378, 177, 528
-1369, 194, 552
-1350, 233, 574
-1332, 297, 635
-1345, 312, 693
-1353, 293, 742
-1353, 293, 742
-1341, 293, 760
-1301, 292, 745
-1286, 258, 721
-1275, 220, 700
-1240, 199, 682
-1185, 208, 647
-1107, 217, 617
-1042, 214, 593
-1002, 188, 533
-956, 168, 448
-901, 139, 379
-826, 154, 327
-751, 172, 300
-751, 172, 300
-696, 162, 272
-619, 142, 281
-521, 138, 304
-410, 120, 320
-,-,-
-1075, 244, 352
-1166, 285, 345
-1272, 250, 332
-1396, 192, 331
-1482, 132, 349
-1489, 129, 399
-1459, 160, 482
-1414, 202, 573
-1381, 195, 613
-1381, 195, 613
-1352, 145, 570
-1266, 104, 498
-1159, 86, 432
-1083, 79, 358
-1008, 80, 266
-927, 77, 193
-844, 85, 146
-768, 87, 120
-768, 87, 120
-674, 99, 85
-575, 113, 68
-496, 105, 83
-425, 115, 100
-336, 107, 117
-252, 91, 143
-252, 91, 143
-,-,-
-1668, 117, 803
-1605, 130, 872
-1468, 183, 954
-1468, 183, 954
-1325, 238, 974
-1269, 263, 928
-1238, 248, 862
-1216, 200, 803
-1181, 194, 736
-1115, 214, 671
-1089, 202, 599
-1054, 208, 509
-1019, 213, 420
-984, 203, 332
-948, 174, 263
-909, 138, 217
-897, 46, 197
-897, 46, 197
-904, 75, 161
-821, 160, 150
-729, 171, 162
-647, 179, 149
-611, 160, 132
-640, 75, 105
-640, 75, 105
-665, -3, 109
-642, -10, 169
-573, 20, 243
-509, 60, 298
-,-,-
-1510, 143, 787
-1544, 109, 816
-1522, 19, 754
-1451, -11, 657
-1330, 17, 626
-1221, 73, 635
-1161, 125, 680
-1166, 145, 770
-1231, 74, 807
-1231, 74, 807
-1309, -7, 776
-1323, -9, 700
-1267, 38, 624
-1223, 68, 582
-1194, 92, 548
-1146, 101, 514
-1053, 75, 489
-932, 129, 444
-932, 129, 444
-843, 159, 435
-779, 147, 441
-690, 122, 413
-629, 89, 384
-536, 160, 346
-488, 177, 347
-461, 164, 370
-461, 164, 370
-453, 129, 354
-424, 133, 289
-,-,-
-1346, 46, 701
-1346, 46, 701
-1323, 53, 773
-1303, 63, 842
-1281, 83, 859
-1281, 78, 847
-1283, 99, 811
-1217, 139, 765
-1123, 207, 734
-1089, 234, 693
-1094, 188, 618
-1094, 188, 618
-1104, 128, 547
-1105, 96, 494
-1088, 54, 454
-1095, 32, 431
-1146, -6, 409
-1152, -23, 347
-1064, 0, 241
-965, 34, 157
-883, 52, 172
-883, 52, 172
-792, 57, 227
-671, 75, 253
-539, 124, 220
-438, 155, 162
-379, 129, 155
-348, 62, 178
-348, 62, 178
-,-,-
-1397, 166, 634
-1527, 277, 615
-1694, 470, 606
-1687, 387, 777
-1620, 210, 982
-1642, 137, 1057
-1652, 103, 1075
-1636, 117, 1009
-1624, 40, 959
-1549, 41, 889
-1361, 129, 846
-1192, 221, 778
-1127, 219, 678
-1114, 112, 609
-1009, 108, 535
-923, 116, 433
-923, 116, 433
-898, 89, 321
-859, 57, 312
-804, 38, 343
-746, 34, 365
-700, 68, 324
-700, 68, 324
-687, 74, 257
-693, 26, 229
-668, 14, 202
-,-,-
-1663, 220, 406
-1698, 194, 453
-1759, 138, 467
-1777, 56, 450
-1777, 56, 450
-1750, -19, 467
-1657, -38, 495
-1522, 10, 526
-1395, 64, 498
-1288, 90, 437
-1175, 109, 381
-1097, 106, 351
-1049, 111, 333
-1017, 154, 330
-997, 181, 362
-1006, 154, 397
-1006, 154, 397
-1017, 138, 397
-1027, 148, 342
-1031, 125, 283
-1035, 77, 226
-1051, 15, 193
-1033, -2, 179
-950, 33, 145
-888, 33, 115
-823, 56, 70
-823, 56, 70
-732, 76, 76
-686, 36, 93
-641, 0, 93
-,-,-
-1537, -3, 480
-1669, 0, 608
-1783, 9, 791
-1783, 9, 791
-1843, 30, 936
-1865, 33, 1026
-1831, 25, 1050
-1735, 42, 1025
-1604, 50, 972
-1454, 62, 874
-1324, 85, 789
-1230, 118, 739
-1162, 144, 686
-1115, 139, 648
-1088, 129, 588
-1088, 129, 588
-1055, 111, 517
-1016, 90, 444
-971, 100, 426
-969, 88, 464
-998, 62, 426
-997, 44, 340
-957, 54, 269
-957, 54, 269
-908, 78, 239
-845, 95, 231
-785, 122, 224
-774, 129, 200
-760, 111, 156
-708, 105, 126
-708, 105, 126
-618, 140, 111
-530, 193, 92
-451, 234, 77
-403, 217, 113
-361, 175, 167
-,-,-
-1122, 68, 232
-1237, 50, 313
-1317, 92, 363
-1317, 92, 363
-1369, 175, 477
-1439, 252, 590
-1546, 302, 727
-1622, 286, 867
-1676, 241, 966
-1697, 210, 1001
-1661, 176, 1001
-1616, 117, 991
-1561, 67, 966
-1452, 68, 916
-1340, 73, 839
-1254, 65, 780
-1189, 78, 764
-1189, 78, 764
-1116, 101, 769
-1057, 87, 750
-1006, 72, 668
-958, 68, 569
-922, 95, 506
-894, 116, 461
-881, 99, 394
-881, 99, 394
-839, 93, 346
-808, 100, 317
-779, 124, 286
-754, 119, 245
-738, 100, 215
-715, 96, 199
-715, 96, 199
-690, 79, 190
-666, 79, 168
-624, 102, 152
-533, 142, 172
-485, 164, 183
-,-,-
-1152, -26, 287
-1234, 21, 321
-1234, 21, 321
-1225, 134, 368
-1273, 167, 379
-1344, 153, 427
-1434, 175, 482
-1439, 239, 498
-1451, 282, 550
-1467, 289, 632
-1477, 269, 693
-1463, 243, 719
-1431, 225, 736
-1398, 200, 753
-1333, 175, 756
-1268, 143, 774
-1200, 180, 737
-1158, 174, 700
-1158, 174, 700
-1120, 170, 703
-1081, 167, 714
-1065, 163, 693
-1050, 135, 668
-1025, 118, 655
-967, 142, 666
-909, 158, 651
-866, 160, 580
-835, 135, 490
-787, 100, 413
-733, 84, 345
-733, 84, 345
-667, 106, 295
-609, 152, 281
-,-,-
-1191, 345, 518
-1191, 345, 518
-1231, 443, 560
-1274, 534, 654
-1371, 488, 767
-1497, 405, 834
-1606, 334, 869
-1692, 273, 932
-1753, 175, 951
-1782, 58, 882
-1720, -6, 798
-1571, 8, 737
-1384, 82, 723
-1384, 82, 723
-1252, 147, 674
-1120, 194, 632
-976, 228, 651
-877, 228, 696
-834, 222, 661
-813, 221, 581
-762, 239, 499
-725, 233, 442
-711, 205, 404
-711, 205, 404
-675, 198, 383
-653, 196, 360
-604, 200, 315
-544, 209, 302
-491, 205, 289
-473, 181, 261
-,-,-
-1203, 111, 302
-1316, 97, 368
-1316, 97, 368
-1416, 90, 342
-1421, 144, 360
-1395, 199, 424
-1366, 251, 534
-1380, 299, 605
-1386, 340, 630
-1395, 330, 646
-1405, 294, 682
-1401, 257, 706
-1375, 235, 695
-1336, 225, 642
-1284, 207, 625
-1228, 222, 629
-1188, 240, 614
-1188, 240, 614
-1166, 221, 587
-1131, 189, 546
-1087, 172, 520
-1064, 175, 497
-1081, 129, 444
-1054, 109, 392
-1011, 135, 341
-1020, 120, 307
-1031, 85, 263
-994, 63, 265
-959, 91, 298
-928, 100, 296
-928, 100, 296
-906, 84, 279
-850, 60, 289
-752, 91, 319
-,-,-
-1469, 296, 481
-1407, 402, 598
-1461, 388, 675
-1501, 357, 723
-1518, 306, 721
-1496, 267, 722
-1442, 237, 714
-1388, 205, 648
-1388, 205, 648
-1320, 179, 585
-1230, 181, 547
-1134, 201, 515
-1065, 210, 479
-1027, 218, 426
-1010, 203, 397
-997, 181, 395
-980, 183, 421
-968, 189, 427
-959, 185, 430
-959, 179, 398
-976, 171, 364
-976, 171, 364
-981, 157, 385
-966, 171, 390
-975, 156, 353
-953, 172, 303
-931, 194, 241
-932, 182, 164
-939, 165, 115
-939, 165, 115
-917, 150, 109
-846, 164, 121
-753, 179, 128
-677, 189, 117
-574, 203, 121
-447, 201, 153
-,-,-
-1292, 424, 354
-1311, 468, 427
-1288, 447, 540
-1305, 419, 629
-1320, 378, 697
-1308, 308, 729
-1302, 227, 758
-1307, 168, 759
-1298, 134, 692
-1298, 134, 692
-1262, 134, 603
-1210, 137, 549
-1168, 132, 552
-1159, 109, 553
-1141, 99, 513
-1123, 90, 475
-1118, 79, 455
-1083, 93, 445
-1015, 129, 429
-951, 171, 409
-901, 196, 393
-901, 196, 393
-876, 209, 345
-853, 198, 281
-833, 172, 218
-819, 167, 149
-798, 159, 133
-785, 140, 158
-777, 113, 176
-766, 96, 162
-766, 96, 162
-736, 89, 151
-688, 87, 155
-640, 96, 155
-601, 118, 144
-,-,-
-918, 120, 367
-911, 115, 346
-891, 98, 347
-894, 119, 363
-894, 119, 363
-937, 127, 379
-992, 148, 388
-1075, 192, 385
-1180, 203, 420
-1304, 153, 491
-1415, 81, 521
-1466, 43, 507
-1431, 28, 490
-1328, 71, 476
-1246, 113, 440
-1246, 113, 440
-1222, 114, 367
-1198, 113, 277
-1133, 104, 307
-1040, 117, 396
-987, 166, 389
-975, 173, 285
-954, 147, 207
-902, 151, 184
-842, 165, 171
-813, 171, 169
-813, 171, 169
-810, 159, 161
-802, 153, 101
-766, 155, 46
-712, 161, 41
-645, 157, 56
-607, 147, 62
-607, 147, 62
-581, 152, 24
-527, 163, 2
-,-,-
-984, 156, 434
-965, 168, 439
-934, 180, 473
-943, 198, 538
-943, 198, 538
-1015, 187, 567
-1077, 206, 524
-1117, 227, 467
-1201, 196, 473
-1333, 149, 529
-1440, 149, 561
-1474, 159, 586
-1478, 156, 637
-1486, 160, 686
-1443, 182, 707
-1375, 196, 696
-1293, 181, 676
-1210, 169, 625
-1143, 153, 577
-1143, 153, 577
-1076, 146, 565
-1005, 142, 562
-951, 155, 499
-906, 150, 407
-882, 115, 357
-851, 118, 345
-843, 134, 327
-842, 115, 283
-856, 78, 199
-856, 78, 199
-839, 79, 157
-811, 99, 149
-816, 83, 152
-837, 74, 123
-824, 82, 76
-824, 82, 76
-801, 81, 64
-770, 95, 114
-766, 106, 129
-776, 79, 101
-776, 79, 63
-764, 76, 63
-734, 72, 46
-697, 56, 69
-666, 66, 102
-,-,-
-1285, 201, 330
-1353, 187, 380
-1453, 189, 450
-1542, 182, 483
-1592, 170, 513
-1566, 155, 596
-1504, 156, 679
-1504, 156, 679
-1430, 154, 716
-1345, 150, 676
-1256, 142, 605
-1184, 125, 540
-1136, 127, 489
-1112, 147, 434
-1118, 134, 392
-1118, 105, 392
-1094, 100, 409
-1059, 126, 407
-1040, 139, 371
-1001, 130, 323
-955, 120, 248
-902, 119, 190
-866, 122, 173
-866, 122, 173
-828, 123, 156
-781, 144, 139
-717, 188, 127
-691, 189, 124
-673, 153, 110
-622, 139, 89
-559, 160, 67
-559, 160, 67
-,-,-
-1427, 168, 573
-1398, 171, 562
-1368, 136, 552
-1368, 136, 552
-1322, 126, 549
-1258, 126, 534
-1198, 127, 486
-1143, 148, 442
-1099, 169, 422
-1057, 173, 425
-1025, 164, 401
-999, 153, 373
-990, 157, 338
-984, 149, 303
-981, 146, 283
-991, 150, 268
-991, 150, 268
-1007, 143, 224
-1002, 124, 188
-976, 91, 198
-958, 86, 198
-914, 83, 194
-864, 115, 181
-819, 129, 165
-819, 129, 165
-761, 118, 159
-709, 127, 145
-679, 139, 128
-642, 140, 124
-611, 113, 147
-561, 122, 144
-524, 145, 115
-524, 147, 70
-524, 147, 70
-,-,-
-996, 240, 492
-1023, 256, 473
-1101, 255, 444
-1140, 247, 403
-1178, 230, 409
-1236, 224, 444
-1294, 199, 480
-1323, 175, 487
-1308, 164, 511
-1275, 160, 543
-1228, 163, 544
-1179, 162, 502
-1157, 159, 432
-1112, 164, 382
-1077, 144, 351
-1078, 125, 338
-1078, 125, 338
-1079, 120, 338
-1039, 137, 351
-1000, 140, 359
-987, 125, 337
-974, 137, 314
-961, 136, 276
-947, 107, 252
-927, 73, 234
-918, 84, 195
-918, 84, 195
-916, 88, 162
-887, 52, 145
-855, 18, 108
-787, 40, 65
-706, 85, 39
-706, 85, 39
-682, 80, 9
-,-,-
-1438, 129, 320
-1402, 151, 354
-1349, 151, 414
-1275, 168, 465
-1204, 192, 466
-1116, 219, 489
-1016, 228, 529
-983, 221, 523
-955, 217, 493
-936, 225, 457
-942, 218, 449
-969, 200, 465
-969, 200, 465
-1003, 183, 472
-1030, 169, 439
-1049, 164, 417
-1076, 154, 409
-1092, 141, 398
-1098, 126, 402
-1122, 94, 414
-1150, 70, 416
-1134, 75, 409
-1080, 121, 408
-1037, 137, 402
-1037, 137, 402
-1015, 112, 374
-999, 88, 326
-971, 93, 262
-913, 114, 224
-856, 106, 222
-793, 81, 229
-766, 76, 195
-766, 76, 195
-724, 92, 145
-645, 115, 177
-,-,-
-1065, 156, 344
-1031, 173, 345
-1077, 150, 363
-1123, 142, 383
-1137, 155, 464
-1186, 155, 523
-1246, 128, 556
-1246, 128, 556
-1263, 122, 575
-1248, 134, 606
-1231, 149, 637
-1230, 156, 624
-1200, 148, 614
-1164, 140, 599
-1136, 126, 572
-1126, 102, 517
-1124, 76, 476
-1104, 71, 424
-1052, 73, 394
-999, 77, 381
-999, 77, 381
-980, 87, 352
-938, 99, 353
-909, 93, 373
-917, 79, 361
-915, 93, 328
-915, 93, 328
-893, 82, 299
-855, 78, 294
-818, 97, 300
-829, 87, 267
-827, 55, 266
-827, 55, 266
-797, 56, 279
-746, 90, 274
-738, 97, 229
-752, 64, 178
-752, 18, 139
-752, 18, 139
-723, 18, 139
-,-,-
-1080, 113, 264
-1103, 126, 307
-1112, 157, 344
-1100, 202, 393
-1125, 228, 480
-1165, 225, 530
-1201, 196, 541
-1218, 184, 561
-1222, 207, 590
-1222, 207, 590
-1222, 204, 615
-1216, 185, 639
-1202, 165, 641
-1200, 158, 627
-1204, 149, 617
-1200, 130, 619
-1192, 112, 614
-1164, 105, 606
-1121, 122, 593
-1085, 132, 588
-1049, 138, 573
-1029, 155, 550
-1000, 151, 536
-953, 157, 528
-929, 155, 514
-929, 155, 514
-922, 145, 483
-917, 151, 430
-898, 137, 403
-868, 111, 403
-849, 101, 365
-830, 107, 322
-808, 111, 279
-782, 108, 252
-782, 108, 252
-754, 90, 231
-748, 72, 209
-734, 58, 181
-690, 72, 173
-638, 85, 202
-,-,-
-1575, -21, 448
-1603, -10, 531
-1641, 1, 634
-1690, -3, 682
-1644, -13, 718
-1519, -1, 756
-1362, 34, 768
-1229, 77, 754
-1125, 99, 701
-1125, 99, 701
-1061, 100, 650
-1014, 83, 614
-977, 70, 573
-962, 52, 538
-955, 29, 506
-951, 6, 480
-951, 6, 480
-940, -13, 477
-928, -27, 482
-927, -18, 451
-936, -3, 392
-935, 11, 340
-921, 25, 298
-921, 25, 298
-916, 14, 300
-916, 14, 321
-902, 49, 317
-876, 75, 302
-868, 97, 293
-868, 97, 293
-864, 104, 279
-865, 84, 247
-828, 73, 219
-787, 77, 197
-798, 66, 177
-798, 66, 177
-,-,-
-1186, 56, 390
-1241, 117, 356
-1289, 100, 368
-1347, 62, 368
-1342, 26, 384
-1342, 25, 429
-1356, 50, 470
-1356, 50, 470
-1349, 66, 516
-1347, 76, 538
-1344, 67, 555
-1317, 42, 590
-1292, 31, 627
-1250, 48, 655
-1220, 51, 665
-1183, 56, 639
-1183, 56, 639
-1131, 69, 598
-1097, 67, 547
-1069, 57, 529
-1031, 63, 515
-1003, 58, 491
-971, 59, 445
-936, 66, 419
-936, 66, 419
-919, 59, 402
-908, 66, 396
-892, 75, 372
-876, 88, 338
-864, 105, 338
-864, 105, 338
-864, 91, 354
-866, 73, 347
-848, 67, 314
-823, 55, 289
-804, 40, 239
-804, 40, 239
-760, 36, 226
-719, 44, 232
-673, 68, 231
-631, 89, 220
-599, 106, 216
-567, 108, 217
-,-,-
-1102, 90, 263
-1146, 80, 278
-1234, 23, 313
-1314, 9, 334
-1364, -4, 358
-1385, -33, 428
-1367, -22, 526
-1355, -1, 564
-1322, 10, 580
-1322, 10, 580
-1277, 14, 599
-1208, 24, 617
-1154, 42, 620
-1107, 58, 607
-1063, 66, 584
-1043, 77, 567
-1045, 62, 561
-1059, 36, 544
-1059, 36, 544
-1057, 22, 517
-1048, 29, 491
-1048, 16, 465
-1023, -1, 459
-987, 2, 452
-961, 5, 432
-961, 5, 432
-943, 7, 394
-920, 22, 372
-908, 26, 355
-888, 38, 337
-888, 38, 337
-882, 36, 315
-886, -10, 315
-900, -38, 304
-908, -58, 298
-909, -45, 284
-875, -45, 275
-865, -50, 247
-865, -50, 247
-853, -26, 199
-825, -10, 179
-806, -4, 168
-797, 2, 156
-738, 28, 195
-,-,-
-998, 250, 586
-962, 254, 595
-994, 236, 543
-994, 236, 543
-1012, 201, 436
-1029, 163, 367
-1020, 135, 353
-1019, 141, 375
-1030, 162, 386
-1055, 161, 398
-1111, 148, 420
-1202, 163, 483
-1296, 179, 607
-1371, 178, 726
-1426, 159, 790
-1473, 132, 822
-1460, 125, 856
-1414, 109, 850
-1347, 105, 781
-1260, 118, 703
-1260, 118, 703
-1181, 133, 634
-1129, 125, 581
-1091, 95, 565
-1010, 119, 539
-930, 143, 501
-869, 142, 445
-827, 139, 359
-797, 141, 278
-780, 122, 244
-746, 98, 209
-746, 98, 209
-711, 100, 182
-658, 130, 156
-612, 149, 120
-584, 141, 95
-527, 128, 113
-459, 120, 184
-459, 120, 184
-388, 134, 230
-,-,-
-861, 63, 105
-952, 136, 118
-1005, 156, 160
-1058, 166, 240
-1166, 165, 333
-1309, 138, 389
-1478, 91, 433
-1586, 94, 506
-1611, 112, 655
-1614, 121, 842
-1630, 101, 959
-1629, 69, 1002
-1629, 69, 1002
-1590, 46, 1037
-1515, 32, 1024
-1428, 21, 989
-1350, 23, 917
-1273, 43, 857
-1205, 58, 817
-1152, 63, 763
-1116, 56, 709
-1092, 36, 656
-1060, 36, 609
-1060, 28, 609
-1024, 33, 579
-984, 57, 591
-950, 72, 587
-930, 82, 533
-889, 71, 486
-889, 71, 486
-832, 73, 449
-764, 76, 412
-698, 90, 373
-637, 96, 320
-575, 96, 276
-575, 96, 276
-515, 82, 251
-448, 75, 229
-380, 83, 212
-317, 87, 206
-287, 73, 212
-287, 73, 212
-,-,-
-1267, 123, 493
-1313, 109, 517
-1347, 117, 583
-1347, 117, 583
-1369, 126, 702
-1389, 92, 784
-1379, 31, 814
-1368, -30, 795
-1320, -78, 785
-1260, -83, 780
-1214, -66, 771
-1167, -46, 741
-1131, -25, 718
-1123, -30, 711
-1125, -59, 681
-1090, -81, 635
-1063, -60, 595
-1027, -24, 558
-1027, -24, 558
-990, 8, 531
-959, 16, 502
-926, -2, 463
-908, -7, 423
-912, -8, 391
-919, -36, 355
-919, -36, 355
-932, -102, 309
-935, -134, 254
-929, -93, 188
-872, -49, 139
-791, -27, 141
-685, 37, 164
-602, 92, 181
-602, 92, 181
-,-,-
-1208, 131, 186
-1352, 251, 105
-1483, 228, 228
-1630, 231, 479
-1860, 254, 699
-1873, 59, 893
-1801, -81, 940
-1729, -99, 910
-1620, -77, 851
-1495, -58, 775
-1373, -58, 684
-1373, -33, 684
-1284, -2, 613
-1229, 46, 588
-1210, 66, 584
-1174, 37, 596
-1119, 20, 596
-1064, 14, 536
-1005, 32, 442
-944, 40, 367
-944, 40, 367
-892, 45, 289
-850, 46, 256
-823, 51, 223
-805, 65, 176
-802, 70, 136
-802, 70, 136
-780, 84, 84
-778, 58, 47
-777, 31, 0
-781, 9, -31
-781, 9, -31
-765, 10, -46
-726, 25, -54
-687, 31, -63
-638, 38, -67
-638, 38, -67
-569, 65, -50
-475, 109, 22
-,-,-
-1230, 45, 178
-1230, 45, 178
-1347, 27, 275
-1432, 9, 433
-1519, 5, 540
-1591, -4, 619
-1669, -46, 700
-1697, -91, 767
-1640, -94, 838
-1563, -66, 871
-1500, -39, 874
-1500, -39, 874
-1419, -1, 826
-1346, 17, 763
-1282, 28, 689
-1225, 32, 594
-1168, 37, 501
-1106, 34, 426
-1068, 37, 384
-1023, 69, 351
-1023, 69, 351
-974, 84, 310
-946, 65, 252
-923, 67, 184
-902, 66, 122
-865, 61, 101
-846, 42, 115
-846, 42, 115
-816, 42, 128
-771, 25, 135
-698, 53, 143
-629, 95, 116
-554, 120, 127
-554, 120, 127
-467, 135, 173
-415, 154, 232
-,-,-
-1713, -123, 263
-1848, -123, 356
-1946, -139, 487
-1949, -144, 658
-1876, -119, 727
-1747, -71, 744
-1558, -6, 721
-1370, 58, 664
-1238, 91, 577
-1142, 106, 485
-1075, 130, 398
-1010, 148, 327
-975, 152, 302
-971, 121, 322
-959, 104, 338
-959, 104, 338
-919, 121, 343
-920, 116, 319
-914, 110, 273
-897, 110, 214
-869, 111, 155
-834, 134, 119
-837, 127, 104
-837, 127, 104
-831, 136, 75
-798, 144, 41
-747, 122, 32
-666, 133, 75
-616, 135, 90
-585, 110, 103
-,-,-
-1292, 68, 38
-1349, 77, 106
-1470, 13, 106
-1561, -26, 157
-1560, 11, 286
-1540, 65, 373
-1540, 65, 373
-1527, 97, 398
-1512, 114, 401
-1490, 76, 386
-1459, 43, 348
-1449, 15, 318
-1457, 4, 310
-1483, 32, 301
-1501, 42, 293
-1501, 42, 293
-1465, 38, 292
-1417, 23, 332
-1359, 26, 392
-1282, 66, 420
-1208, 113, 400
-1128, 126, 367
-1069, 98, 336
-999, 53, 292
-999, 53, 292
-915, 80, 256
-838, 92, 252
-738, 78, 250
-621, 70, 230
-506, 62, 199
-,-,-
-1670, 20, 139
-1756, 18, 279
-1873, 11, 310
-1873, 11, 310
-1916, -35, 364
-1855, -67, 471
-1745, -68, 542
-1620, -35, 555
-1482, 19, 514
-1368, 48, 468
-1282, 59, 441
-1200, 79, 405
-1130, 103, 385
-1076, 106, 371
-1030, 113, 378
-1030, 113, 378
-978, 113, 383
-920, 96, 375
-872, 98, 353
-847, 126, 321
-841, 116, 260
-843, 115, 161
-840, 149, 84
-840, 149, 84
-841, 149, 52
-828, 168, 42
-846, 169, 49
-850, 184, 71
-823, 167, 99
-823, 167, 99
-776, 141, 119
-684, 165, 130
-604, 188, 127
-555, 185, 135
-507, 183, 120
-,-,-
-1204, -132, 68
-1364, -118, 88
-1550, -163, 128
-1743, -197, 224
-1870, -207, 343
-1970, -226, 405
-1995, -299, 433
-1964, -260, 451
-1807, -188, 453
-1589, -87, 451
-1437, -3, 445
-1359, -8, 452
-1288, -7, 419
-1202, 21, 390
-1155, 39, 401
-1155, 39, 401
-1128, 6, 383
-1063, 4, 310
-956, 44, 266
-888, 65, 248
-861, 71, 200
-846, 71, 146
-846, 71, 146
-826, 55, 97
-796, 62, 69
-751, 28, 44
-707, -27, 24
-707, -27, 24
-638, -3, 7
-571, 8, 50
-517, -1, 68
-517, -1, 68
-474, -8, 61
-462, -17, 51
-432, -14, 14
-376, -5, 2
-376, -5, 2
-352, 19, 15
-,-,-
-1309, -76, 281
-1326, -99, 355
-1401, -129, 393
-1437, -112, 400
-1446, -98, 409
-1468, -119, 462
-1488, -124, 493
